07H01073;RABINDRANATH TAGORE;143;11;1;1;1;71251;Presencial;Matutina
07H01123;NUMA POMPILIO LLONA;20;4;1;1;1;71251;Presencial;Matutina
07H01125;ORIENTE ECUATORIANO;191;12;1;1;1;71251;Presencial;Matutina
07H01128;JOSE  JOAQUIN TOLEDO CHICA;41;5;1;1;1;71251;Presencial;Matutina
07H01139;JOSE ANTONIO JARA;146;15;1;1;1;71253;Presencial;Matutina
07H01141;13 DE ABRIL;255;15;1;1;1;71253;Presencial;Matutina
07H01144;RIO CENEPA;104;9;1;1;1;71254;Presencial;Matutina
07H01147;CARLOS ZAMBRANO OREJUELA;194;14;1;1;1;71254;Presencial;Matutina
07H01148;VEINTE Y SIETE DE FEBRERO;15;3;1;1;1;71255;Presencial;Matutina
07H01151;DR MODESTO CHAVEZ FRANCO;225;13;1;1;1;71255;Presencial;Matutina
07H01152;3 DE NOVIEMBRE;30;2;1;1;1;71255;Presencial;Matutina
07H01153;EMILIANO VALVERDE;30;3;1;1;1;71255;Presencial;Matutina
07H01126;DR NAPOLEON MERA;101;10;1;1;1;71251;Presencial;Matutina
07H01136;VICTOR PIEDRA;1;1;1;1;1;71253;Presencial;Matutina
07H01170;PROVINCIA DE EL ORO;29;3;1;1;1;71257;Presencial;Matutina
07H01171;GENERAL ELOY ALFARO;62;5;1;1;1;71257;Presencial;Matutina
07H01172;ABDON GODOFREDO NOBLECILLA CRESPO;20;1;1;1;1;71257;Presencial;Matutina
07H01174;TERESA ARCAYA GERMAN;29;4;1;1;1;71257;Presencial;Matutina
07H01175;TARQUI NÂº 7;156;11;1;1;1;71257;Presencial;Matutina
07H01176;SIMON BOLIVAR;21;2;1;1;1;71257;Presencial;Matutina
07H01173;PROF. NELLY AGUIRRE CARDENAS;271;17;1;1;1;71257;Presencial;Matutina
07H01347;LA VICTORIA;10;1;1;1;2;71256;Presencial;Vespertina
07H01160;LUIS REINALDO PAREDES ZAMBRANO;59;4;1;1;1;71256;Presencial;Matutina
07H01159;ANTONIO ORDOÃ‘EZ BUSTAMANTE;15;1;1;1;1;71250;Presencial;Matutina
07H01155;HECTOR TORO VALAREZO;93;11;1;1;1;71256;Presencial;Matutina
07H01162;ZOILA ORELLANA DE AYALA;12;1;1;1;1;71256;Presencial;Matutina
07H01167;RODRIGO UGARTE CORDOVA;14;1;1;1;1;71256;Presencial;Matutina
07H01169;ROSA DE LUXEMBURGO;213;13;1;1;1;71256;Presencial;Matutina
07H01166;JUAN MONTALVO;196;14;1;1;1;71256;Presencial;Matutina
07H01357;SAN MARCOS;13;1;1;1;2;71201;Presencial;Vespertina
07H01416;ATAHUALPA;11;1;1;1;2;71201;Presencial;Vespertina
07H01304;WALTER LAINEZ MARTINES;56;4;1;1;1;71201;Presencial;Matutina
07H01060;MY SCHOOL;61;6;1;2;1;71201;Presencial;Matutina
07H01063;ATAHUALPA;102;9;1;1;1;71250;Presencial;Matutina
07H01076;HISPANOAMERICANO;161;11;1;2;1;71201;Presencial;Matutina
07H01080;ANTONIO JOSE DE SUCRE;264;18;1;1;1;71201;Presencial;Matutina
07H01099;PROF FABIAN ESPINOZA;173;11;1;1;1;71201;Presencial;Matutina
07H01100;ABDON CALDERON MUÃ‘OZ;375;18;1;1;1;71201;Presencial;Matutina
07H01103;POR UN MUNDO MEJOR;7;3;1;2;1;71201;Presencial;Vespertina
07H01114;MUNDO DE LA FANTASIA;43;8;1;2;1;71201;Presencial;Matutina
07H01036;DR  ALFREDO PEREZ GUERRERO;801;39;1;1;1;71201;Presencial;Matutina
07H01295;REPUBLICA DEL ECUADOR  ESPRE;43;6;1;2;1;71201;Presencial;Matutina
07H01034;DAVID DE JESUS TORRES APOLO;41;4;1;1;1;71201;Presencial;Matutina
07H01035;SIMON BOLIVAR;235;15;1;1;1;71201;Presencial;Matutina
07H01045;GAUDENCIO VITE ORTEGA;240;10;1;1;1;71201;Presencial;Matutina
07H01443;TENIENTE HUGO ORTIZ;27;1;1;1;2;71201;Presencial;Nocturna
07H01070;JORGE  ENRIQUE  CHAVEZ  CELI;234;18;1;1;1;71201;Presencial;Matutina
07H01075;PROVINCIA  DE COTOPAXI;14;1;1;1;1;71201;Presencial;Matutina
07H01046;MODESTO CHAVEZ FRANCO;1042;64;1;1;1;71201;Presencial;Matutina y Nocturna
07H01061;FUERTE MILITAR SANTA ROSA;18;1;1;1;2;71201;Presencial;Nocturna
07H01069;JOSE MARIA VELAZ S. J. EXT 20;191;9;1;3;2;71201;Semipresencial;Matutina
07H01077;MANUEL UTRERAS GOMEZ;464;24;1;1;1;71201;Presencial;Matutina
07H01121;JULIO LORENZO BETANCOURT CAILLAGUA;150;13;1;1;1;71201;Presencial;Matutina
07H01079;JAMBELI;1031;60;1;1;1;71201;Presencial;Matutina y Vespertina
07H01444;ERNESTO NIETO;11;1;1;1;2;71201;Presencial;Nocturna
07H01158;ROSA ARCAYA GERMAN;30;3;1;1;1;71250;Presencial;Matutina
07H01074;PADRE EMILIO CATALAN BONO;35;5;1;1;1;71201;Presencial;Matutina
07H01039;JOSE MARIA OLLAGUE PAREDES;220;14;1;1;1;71201;Presencial;Matutina
07H01057;ROSA ORDOÃ‘EZ PORRAS;134;9;1;1;1;71205;Presencial;Matutina
07H01081;JACINTO GRANDA PAREDES;119;12;1;1;1;71201;Presencial;Matutina
07H01082;JOSE MARIA VELASCO IBARRA;24;2;1;1;1;71201;Presencial;Matutina
07H01083;PROVINCIA DE IMBABURA;655;29;1;1;1;71201;Presencial;Matutina
07H01097;CIUDAD DE SANTA ROSA;403;20;1;1;1;71201;Presencial;Matutina
07H01106;DEMETRIO AGUILERA MALTA;753;38;1;1;1;71201;Presencial;Matutina
07H01107;CEPWOL   ALTAMIRA;289;22;1;2;1;71201;Presencial;Matutina
07H01115;WALTER CORDOVA  ARAUZ;53;7;1;1;1;71201;Presencial;Matutina
07H01356;BARRIO CENTRAL;16;1;1;1;2;71201;Presencial;Nocturna
07H01031;ANTONIO JOSE DE SUCRE;586;25;1;1;1;71201;Presencial;Matutina
07H01041;INSTITUTO PARTICULAR AUSTRAL;139;7;1;2;2;71201;Presencial;Matutina y Vespertina
07H01062;DR. EUGENIO ESPEJO;516;25;1;1;1;71201;Presencial;Matutina
07H01091;GENERAL ALCIDES PESANTES VILLACIS;448;22;1;1;1;71201;Presencial;Matutina
07H01094;LASTENIA PESANTES DE NIETO;130;10;1;1;1;71201;Presencial;Matutina
07H01351;MERCADO CENTRAL;13;1;1;1;2;71201;Presencial;Vespertina
07H01058;MANUEL BENJAMIN PESANTEZ VALAREZO;68;10;1;1;3;71205;Presencial;Matutina
07H01088;HERMINIA GRUNAUER DE LOAYZA;291;16;1;3;1;71201;Presencial;Matutina
07H01029;AMADA SEGARRA ORELLANA;179;11;1;1;1;71205;Presencial;Matutina
07H01037;CARLOS TAPIA ORDOÃ‘EZ;17;3;1;1;1;71201;Presencial;Matutina
07H01044;CRUZ GARCIA CAJAMARCA;221;10;1;1;1;71201;Presencial;Matutina
07H01050;PATRICIA CHERREZ  DE PESANTES;307;19;1;1;1;71205;Presencial;Matutina
07H01096;FÃ‰LIX VEGA DÃVILA;463;25;1;1;1;71201;Presencial;Matutina y Vespertina
07H01109;15 DE OCTUBRE;60;2;1;1;1;71201;Presencial;Matutina
07H01110;ALEJANDRO AGUILAR LOSANO;183;10;1;1;1;71205;Presencial;Matutina y Nocturna
07H01112;ROSA AURORA GARCIA;133;11;1;1;1;71201;Presencial;Matutina
07H01068;ZOILA UGARTE DE LANDIVAR;1574;85;1;1;1;71201;Presencial;Matutina
07H01460;JAMBELÃ;10;0;2;1;2;71252;Presencial;Nocturna
07H01027;NUEVA ESPERANZA;15;1;1;1;2;71201;Presencial;Nocturna
07H01038;SANTA TERESITA;770;35;1;3;1;71201;Presencial;Matutina y Vespertina
07H01059;SANTA ROSA;170;9;1;1;2;71201;Presencial;Matutina y Nocturna
07H01095;FRANCO EGIDIO ARIAS;171;13;1;1;1;71201;Presencial;Matutina
07H01131;CIUDAD DE GUAYAQUIL;74;5;2;1;1;71252;Presencial;Matutina
07H01132;PROVINCIA DE MANABI;8;1;2;1;1;71252;Presencial;Matutina
07H01133;PROVINCIA DE PICHINCHA;37;1;2;1;1;71252;Presencial;Matutina
07H01134;RIO AMAZONAS;12;2;2;1;1;71252;Presencial;Matutina
07H01135;DR JAIME PALACIOS PERALTA;41;2;2;1;1;71252;Presencial;Matutina
07H01053;ALIDA VALAREZO DE SANCHEZ;121;11;1;1;1;71202;Presencial;Matutina
07H01054;JAVIER SOTO;181;10;1;1;1;71202;Presencial;Matutina
07H01093;AUGUSTO RODAS MALDONADO;10;1;2;1;1;71252;Presencial;Matutina
07H01098;ENRIQUE SUAREZ  PIMENTEL;104;12;1;1;1;71201;Presencial;Matutina
07H01105;GUILLERMINA UNDA DE GARCIA;101;10;1;1;1;71201;Presencial;Matutina
07H01032;SANTA ROSA;1115;59;1;1;1;71201;Presencial;Matutina y Nocturna
07H01198;MARÃA PRECIADO CUN;3;1;1;1;1;71351;Presencial;Matutina
07H01203;JOSE DE VASCONCELLOS;11;1;1;1;1;71351;Presencial;Matutina
07H01204;AGOYAN;51;3;1;1;1;71351;Presencial;Matutina
07H01205;AMERICA;157;13;1;1;1;71351;Presencial;Matutina
07H01207;GORIBAR;4;1;1;1;1;71351;Presencial;Matutina
07H01209;PROF MANUEL TORO GRANDA;7;1;1;1;1;71351;Presencial;Matutina
07H01210;PROVINCIA DEL AZUAY;30;2;1;1;1;71351;Presencial;Matutina
07H01216;10 DE AGOSTO;17;2;1;1;1;71353;Presencial;Matutina
07H01218;JUAN LEON MERA;10;2;1;1;1;71353;Presencial;Matutina
07H01223;EGDA MADRID DE MATAMOROS;8;1;1;1;1;71353;Presencial;Matutina
07H01225;MANUEL MALDONADO SANCHEZ;7;1;1;1;1;71353;Presencial;Matutina
07H01226;GENERAL ANTONIO JOSE DE SUCRE;42;2;1;1;1;71353;Presencial;Matutina
07H01227;NUEVE DE OCTUBRE;237;10;1;1;1;71353;Presencial;Matutina
07H01229;DR JOSE ROSAS ZAMBRANO;37;2;1;1;1;71353;Presencial;Matutina
07H01230;MANUEL JACINTO CHIRIBOGA;61;4;1;1;1;71353;Presencial;Matutina
07H01232;FERNANDO DAQUILEMA;39;3;1;1;1;71353;Presencial;Matutina
07H01201;LUIS FELIPE SANCHEZ;20;1;1;1;1;71351;Presencial;Matutina
07H01202;LUIS ALFONSO CRESPO CHIRIBOGA;18;2;1;1;1;71351;Presencial;Matutina
07H01208;26 DE NOVIEMBRE;21;2;1;1;1;71351;Presencial;Matutina
07H01219;GENERAL ELOY ALFARO;27;3;1;1;1;71353;Presencial;Matutina
07H01220;29 DE NOVIEMBRE;117;12;1;1;1;71353;Presencial;Matutina
07H01224;FERNANDO PROCEL LA FEBRE;8;1;1;1;1;71353;Presencial;Matutina
07H01234;GUANAZAN;259;17;1;1;1;71353;Presencial;Matutina
07H01463;NUEVA ESPERANZA;15;0;1;1;2;71353;Presencial;Nocturna
07H01475;VICENTE  MAYA;33;1;1;1;1;71353;A Distancia;Matutina
07H01374;TUNUYUNGA;20;1;1;1;2;71351;Presencial;Vespertina
07H01375;ALGODONAL;20;1;1;1;2;71351;Presencial;Vespertina
07H01410;PAMPA GRANDE;15;0;1;1;2;71353;Presencial;Vespertina
07H01479;FASTACO;24;1;1;1;2;71353;Presencial;Vespertina
07H01307;BONIFACIO REYES GALVEZ;5;1;1;1;1;71351;Presencial;Matutina
07H01343;SIRICALO;15;1;1;1;2;71353;Presencial;Vespertina
07H01344;GUARTIGURO;19;0;1;1;2;71353;Presencial;Vespertina y Nocturna
07H01261;JUAN JOSÃ‰ FLORES;18;5;1;1;1;71358;Presencial;Matutina
07H01262;MANUEL MARIA SANCHEZ;6;1;1;1;1;71358;Presencial;Matutina
07H01263;PEDRO CARBO;16;5;1;1;1;71358;Presencial;Matutina
07H01265;RED EDUCATIVA RURAL SINSAO;136;15;1;1;1;71358;Presencial;Matutina
07H01267;JOSE LAUTARO BERREZUETA JARA;17;4;1;1;1;71359;Presencial;Matutina
07H01269;RICARDO PAREDES;3;1;1;1;1;71359;Presencial;Matutina
07H01236;JUAN MONTALVO N 28;137;10;1;1;1;71354;Presencial;Matutina
07H01238;MOISES SAENZ;7;1;1;1;1;71354;Presencial;Matutina
07H01239;GUIZHAGUIÃ‘A;79;12;1;1;1;71354;Presencial;Matutina
07H01240;LA PRIMAVERA;12;1;1;1;1;71354;Presencial;Matutina
07H01241;DR ALFREDO PEREZ GUERRERO;27;2;1;1;1;71354;Presencial;Matutina
07H01242;5 DE AGOSTO;22;1;1;1;2;71354;Presencial;Vespertina y Nocturna
07H01243;AMBROSIO MALDONADO;38;6;1;1;1;71354;Presencial;Matutina
07H01244;MODESTO ANGEL VALAREZO ESPINOZA;5;1;1;1;1;71354;Presencial;Matutina
07H01245;TARQUI NRO 50;10;1;1;1;1;71354;Presencial;Matutina
07H01246;JOSE ANTONIO JARA AGUILAR;16;1;1;1;1;71354;Presencial;Matutina
07H01268;ERNESTO A CASTRO;128;17;1;1;1;71359;Presencial;Matutina
07H01355;ROMA;19;1;1;1;2;71358;Presencial;Matutina
07H01345;ORTEGA;15;1;1;1;2;71359;Presencial;Matutina y Vespertina
07H01250;DR REINALDO ESPINOZA;20;4;1;1;1;71355;Presencial;Matutina
07H01252;MANUEL ROMERO SANCHEZ;21;3;1;1;1;71355;Presencial;Matutina
07H01253;FRANKLIN DELANO ROOSEVELTH;54;6;1;1;1;71355;Presencial;Matutina
07H01255;MANUEL DE JESUS CALLE;86;9;1;1;1;71356;Presencial;Matutina
07H01260;7 DE SEPTIEMBRE;116;13;1;1;1;71357;Presencial;Matutina
07H01177;SAN JUAN BOSCO;12;0;1;1;2;71350;Presencial;Vespertina
07H01178;DON BOSCO ESPECIAL;51;7;1;3;3;71350;Presencial;Matutina y Vespertina
07H01182;SUSANA CHIRIBOGA;5;1;1;1;1;71350;Presencial;Matutina
07H01184;SULTANA DE EL ORO;256;22;1;1;1;71350;Presencial;Matutina
07H01185;COLEGIO FISCAL POPILAR ZARUMA;104;0;1;1;2;71350;Presencial;Nocturna
07H01186;CUIDAD DE ZARUMA;363;19;1;1;1;71350;Presencial;Matutina
07H01187;GABRIELA MISTRAL;191;12;1;1;1;71350;Presencial;Matutina
07H01188;LA INMACULADA;284;12;1;3;1;71350;Presencial;Matutina
07H01190;GUILLERMO MALDONADO VALENCIA;820;33;1;1;1;71350;Presencial;Matutina
07H01192;26 DE NOVIEMBRE;1318;84;1;1;1;71350;Presencial;Matutina y Vespertina
07H01195;SAN JUAN BOSCO;414;29;1;3;1;71350;Presencial;Matutina
07H01212;MIGUEL DE CERVANTES;83;9;1;1;1;71352;Presencial;Matutina
07H01214;LUIS EDUARDO GIA BUSTAMANTE;6;1;1;1;1;71352;Presencial;Matutina
07H01247;HUERTAS;104;14;1;1;1;71355;Presencial;Nocturna
07H01249;12  DE OCTUBRE;194;10;1;1;1;71355;Presencial;Matutina
07H01197;MIGUEL SANCHEZ ASTUDILLO;320;31;1;1;1;71350;Presencial;Nocturna
07H01256;REINALDO ESPINOSA AGUILAR;55;12;1;1;1;71356;Presencial;Matutina
07H01258;5 DE JUNIO;90;7;1;1;1;71357;Presencial;Matutina
07H01446;SAN FRANCISCO 2;15;0;1;1;2;71350;Presencial;Matutina
07H01467;CENTRO ARTESANAL GABRIELA MISTRAL;43;6;1;1;2;71350;Presencial;Matutina
07H01342;SAN FRANCISCO;15;0;1;1;2;71350;Presencial;Vespertina y Nocturna
11H01821;NAUN BRIONES;14;1;1;1;1;110251;Presencial;Matutina
11H00599;FRANCISCO CHIGUA;5;1;1;1;1;110253;Presencial;Matutina
11H00601;JUAN DE DIOS MALDONADO;11;1;1;1;1;110253;Presencial;Matutina
11H00602;CARLOS CUADRADO LEON;6;1;1;1;1;110253;Presencial;Matutina
11H00603;MANUEL REINALDO TINITANA SARANGO;1;1;1;1;1;110253;Presencial;Matutina
11H00604;DR. NEPTALI CARRASCO;8;1;1;1;1;110253;Presencial;Matutina
11H00607;PROFESOR HAMILTON TANDAZO;5;2;1;1;1;110253;Presencial;Matutina
11H00608;SERVIO MONTERO;10;2;1;1;1;110253;Presencial;Matutina
11H00609;SAN CRISTOBAL;2;1;1;1;1;110253;Presencial;Matutina
11H00610;BENJAMIN CEVALLOS;16;3;1;1;1;110253;Presencial;Matutina
11H00612;LA  LIBERTAD;38;4;1;3;1;110253;Presencial;Matutina
11H00613;GUTTEMBERG;24;4;1;1;1;110253;Presencial;Matutina
11H00615;SANTA MARIANITA;18;3;1;3;1;110253;Presencial;Matutina
11H00616;ESCUELA GENERAL MOISES OLIVA RED EDUCATIVA UTUANA;190;20;1;1;1;110253;Presencial;Matutina
11H00549;ROBERTH  OWEN;41;5;1;1;1;110251;Presencial;Matutina
11H00550;ESCUELA FISCAL MIXTA BATALLON DEL SUR;17;1;1;1;1;110251;Presencial;Matutina
11H00551;DR  JOSE PERALTA;9;2;1;1;1;110251;Presencial;Matutina
11H00552;HERMANO AGUSTIN VILLAREAL DELGADO;12;1;1;1;1;110251;Presencial;Matutina
11H00553;PIEDAD LARREA BORJA;9;1;1;1;1;110251;Presencial;Matutina
11H00554;BATALLON CABO MINACHO;15;1;1;1;1;110251;Presencial;Matutina
11H00559;SAN VICENTE FERRER;17;1;1;1;1;110251;Presencial;Matutina
11H00561;ROSA LOAIZA VALAREZO;16;2;1;1;1;110251;Presencial;Matutina
11H00563;11 DE NOVIEMBRE;27;3;1;1;1;110251;Presencial;Matutina
11H00564;HNO SANTIAGO FERNANDEZ GARCIA;12;1;1;1;1;110251;Presencial;Matutina
11H00565;CARLOS CEVALLOS VALDIVIESO;7;1;1;1;1;110251;Presencial;Matutina
11H00567;UNIDAD ARTESANAL GEORGINA ROSILLO;79;10;1;1;2;110251;Presencial;Matutina
11H00568;SERVILLO LUDEÃ‘A GAHONA;27;2;1;1;1;110251;Presencial;Matutina
11H00570;LA DOLOROSA  ATILLO;24;1;1;1;1;110251;Presencial;Matutina
11H00571;JOSE JAVIER CABRERA JIMA;7;1;1;1;1;110251;Presencial;Matutina
11H00572;JESUS DEL GRAN PODER;9;1;1;1;1;110251;Presencial;Matutina
11H00574;ESCUELA HIPOLITO AMADOR LOAIZA DAVILA;13;3;1;1;1;110251;Presencial;Matutina
11H00575;HITLER ROBERTO CORONEL JARAMILLO;28;3;1;1;1;110251;Presencial;Matutina
11H00576;LOURDES;8;2;1;1;1;110251;Presencial;Matutina
11H00577;TECNICO EDMUNDO CEVALLOS AGUIRRE;36;12;1;1;1;110251;Presencial;Matutina
11H01782;EL CISNE;6;1;1;1;1;110251;Presencial;Matutina
11H00548;DR. ISIDRO AYORA;32;9;1;1;1;110251;Presencial;Matutina
11H01890;MARIA ANTONIETA RODRIGUEZ;4;1;1;1;1;110202;Presencial;Matutina
11H00537;JACINTO  JIJÃ“N  Y CAAMAÃ‘O;10;1;1;1;1;110203;Presencial;Matutina
11H00538;CLOTARIO CUEVA PAZ;4;2;1;1;1;110203;Presencial;Matutina
11H00540;GERARDO GUEVARA BARBA;12;3;1;1;1;110203;Presencial;Matutina
11H00542;ANTONIO CASTILLO HERMANO MIGUEL;16;3;1;3;1;110203;Presencial;Matutina
11H00547;U. E. ELOY ALFARO;1148;87;1;1;1;110203;Presencial;Matutina y Nocturna
11H00468;SAN JUAN DE LA CRUZ;24;2;1;1;1;110201;Presencial;Matutina
11H00471;SANTA JUANA DE ARCO LA SALLE;656;41;1;3;1;110201;Presencial;Matutina
11H00472;UNIDAD EDUCATIVA A DISTANCIA DE LOJA  EXT LIC ESTUARDO REZA;291;14;1;3;2;110201;A Distancia;Matutina
11H00475;LEON XIII;4;1;1;1;1;110201;Presencial;Matutina
11H00476;SANTIAGO APOSTOL;28;5;1;3;1;110201;Presencial;Matutina
11H00478;LUIS FELIPE CARBO;22;3;1;1;1;110201;Presencial;Matutina
11H00480;REMIGIO CRESPO TORAL;10;3;1;1;1;110201;Presencial;Matutina
11H00481;JUAN BAUTISTA AGUIRRE;6;1;1;1;1;110201;Presencial;Matutina
11H00482;ENRI SALVADOR LOAIZA SOTO;11;1;1;1;1;110201;Presencial;Matutina
11H00483;PENINSULA DE SANTA ELENA;72;6;1;1;1;110201;Presencial;Matutina
11H00489;AMADA JUMBO SANTA TERESA;22;3;1;1;1;110203;Presencial;Matutina
11H00496;HERNANDO  DE MAGALLANES;19;3;1;1;1;110201;Presencial;Matutina
11H00498;LUZ DE AMERICA;165;18;1;1;1;110201;Presencial;Matutina
11H00500;INSTITUTO TECNOLOGICO SUPERIOR CARIAMANGA;565;64;1;1;1;110201;Presencial;Matutina
11H00505;INST.MARIANO SAMANIEGO;2321;119;1;3;1;110201;Presencial;Matutina y Nocturna
11H00520;SAN ANTONIO;18;2;1;1;1;110202;Presencial;Matutina
11H00521;RUBEN DARIO;30;4;1;1;1;110202;Presencial;Matutina
11H00490;NOCTURNA 14 DE OCTUBRE;19;4;1;1;1;110201;Presencial;Nocturna
11H00544;IMBABURA;14;2;1;1;1;110203;Presencial;Matutina
11H00477;ESPECIAL  HELEN KELLER;32;6;1;3;3;110201;Presencial y Semipresencial;Matutina
11H00484;PAULO VI;12;3;1;3;1;110201;Presencial;Matutina
11H00485;MUSTIOLA CUEVA DE REYES;78;8;1;1;1;110201;Presencial;Matutina
11H00531;27 DE OCTUBRE;30;5;1;1;1;110202;Presencial;Matutina
11H00525;GASPAR DE VILLARROEL;20;3;1;1;1;110202;Presencial;Matutina
11H00526;GRAN COLOMBIA;21;2;1;1;1;110202;Presencial;Matutina
11H00528;DR LORENZO IMAICELA;12;3;1;1;1;110202;Presencial;Matutina
11H00529;CRISTOBAL COLON;23;4;1;1;1;110202;Presencial;Matutina
11H00534;DR.  CARLOS ARROYO DEL RIO;6;1;1;1;1;110202;Presencial;Matutina
11H00535;SAN JUAN EVANGELISTA;34;4;1;1;1;110202;Presencial;Matutina
11H00536;SAN VICENTE FERRER;13;3;1;1;1;110202;Presencial;Matutina
11H00541;CHILE;164;17;1;1;1;110202;Presencial;Matutina
11H00469;LUIS ALFONSO CRESPO CHIRIBOGA;13;1;1;1;1;110201;Presencial;Matutina
11H00473;UNIDAD EDUCATIVA FISCOMISIONAL  MARIA AUXILIADORA;592;33;1;3;1;110201;Presencial;Matutina
11H00506;LANTADILLA;13;2;1;1;1;110202;Presencial;Matutina
11H00508;CENTRO DE FORMACION ARTESANAL LA SALLE;93;12;1;1;2;110202;Presencial;Vespertina
11H00509;NARCIZA DE JESUS;14;2;1;1;1;110202;Presencial;Matutina
11H00510;CENTRO ARTESANAL ELOY ALFARO;207;12;1;1;2;110202;Presencial;Nocturna
11H00511;LUZ RODRIGUEZ DE CORONEL;28;3;1;1;1;110202;Presencial;Matutina
11H00512;ROSA ELVIRA BURNEO DE A;60;5;1;1;1;110202;Presencial;Matutina
11H00513;SAN PEDRO MARTIR;12;1;1;1;1;110202;Presencial;Matutina
11H00514;MARIANO SAMANIEGO;15;3;1;1;1;110202;Presencial;Matutina
11H00516;TELMO OLIVA OJEDA;117;9;1;1;1;110202;Presencial;Matutina
11H00517;CIUDAD DE TOKIO;4;1;1;1;1;110202;Presencial;Matutina
11H00522;SRA. MERCEDES ONTANEDA SOLANO;5;2;1;1;1;110202;Presencial;Matutina
11H00532;AMBATO;200;18;1;1;1;110202;Presencial;Matutina
11H00621;SANTA MARIANA DE JESUS;19;4;1;1;1;110254;Presencial;Matutina
11H00620;REINA DEL CISNE;38;4;1;3;1;110254;Presencial;Matutina
11H00622;LA CRUZ DE SANGUILLIN;7;2;1;3;1;110254;Presencial;Matutina
11H00624;LIC. SALOMON SARANGO;42;3;1;1;1;110254;Presencial;Matutina
11H00626;JORGE ICAZA;12;3;1;1;1;110254;Presencial;Matutina
11H00628;NUMA POMPILIO LLONA CRISTO REY;16;4;1;1;1;110254;Presencial;Matutina
11H00629;SALVADOR CARRION;3;1;1;1;1;110254;Presencial;Matutina
11H00631;GONZALO ZALDUMBIDE;71;8;1;1;1;110254;Presencial;Matutina
11H00617;REMIGIO ROMERO Y CORDERO;4;1;1;1;1;110254;Presencial;Matutina
11H00619;EL ORO;2;1;1;1;1;110254;Presencial;Matutina
11H00630;RED SANGUILLIN;176;16;1;1;1;110254;Presencial;Matutina
11H00578;PEDRO PERALTA NOVILLO;6;1;1;1;1;110252;Presencial;Matutina
11H00580;PADRE ESTEBAN NARGANES GARCIA;13;3;1;3;1;110252;Presencial;Matutina
11H00581;GARCIA MORENO;20;2;1;1;1;110252;Presencial;Matutina
11H00582;14 DE OCTUBRE;194;15;1;1;1;110252;Presencial;Matutina
11H00586;JUAN JOSE HERRERA OJEDA;32;4;1;1;1;110252;Presencial;Matutina
11H00589;MANUEL JIMENEZ;51;6;1;1;1;110252;Presencial;Matutina
11H00593;REINO DE LOS SHYRIS;15;3;1;1;1;110252;Presencial;Matutina
11H00594;JOSE HERIBERTO JIMENEZ;10;2;1;1;1;110252;Presencial;Matutina
11H00597;GERONIMO CARRION;36;6;1;1;1;110252;Presencial;Matutina
11H00585;CARLOS MONTUFAR;94;12;1;1;1;110252;Presencial;Matutina
11H00539;LUIS VARGAS TORRES;32;4;1;1;1;110203;Presencial;Matutina
11H00583;HUGO COLON RODRIGUEZ;23;3;1;1;1;110203;Presencial;Matutina
11H00591;SEGUNDO CORREA;22;3;1;1;1;110203;Presencial;Matutina
11H00592;ESCUELA PENINSULA IBERICA;31;4;1;1;1;110203;Presencial;Matutina
11H00595;CIUDAD DE MADRID;15;2;1;1;1;110203;Presencial;Matutina
11H00598;ING. ALFONSO VALDIVIEZO;55;5;1;1;1;110203;Presencial;Matutina
11H00504;INSTITUTO SUPERIOR PEDAGOGICO CIUDAD DE CARIAMANGA;327;29;1;1;1;110201;Presencial;Matutina
11H00362;JOSE MARIA RIOFRIO;29;2;1;1;1;110351;Presencial;Matutina
11H00096;RAFAEL RIOFRIO;11;1;1;1;1;110351;Presencial;Matutina
11H00125;ANDRES TINOCO DE MERCADO;29;3;1;1;1;110351;Presencial;Matutina
11H00675;DANIEL GONZALEZ IRENE;21;2;1;1;1;110351;Presencial;Matutina
11H00676;SANTA ELENA;9;2;1;1;1;110351;Presencial;Matutina
11H00678;REPUBLICA DE VENEZUELA;54;4;1;1;1;110351;Presencial;Matutina
11H00681;ESCUELA CIUDAD DE MONTEVIDEO;6;1;1;1;1;110351;Presencial;Matutina
11H00682;BALBINA CASTRO;30;4;1;1;1;110351;Presencial;Matutina
11H00683;UNIDAD EDUCATIVA A DISTANCIA DE LOA EXTENSION SAN BERNABÃ‰;68;7;1;3;2;110351;A Distancia;Matutina
11H00686;PIO CUEVA SAMANIEGO;169;11;1;1;1;110351;Presencial;Matutina
11H00687;ESCUELA FISCAL MIXTA SANCHEZ DE ORELLANA;29;2;1;1;1;110351;Presencial;Matutina
11H00689;MIGUEL ANGEL CARRION CUEVA;43;3;1;1;1;110351;Presencial;Matutina
11H00690;WILLIAN KING;7;1;1;1;1;110351;Presencial;Matutina
11H00691;DR. GONZALO ARIAS CASTILLO;34;2;1;1;1;110351;Presencial;Matutina
11H00692;ESCUELA VICTORIANO JARAMILLO VIVANCO;37;3;1;1;1;110351;Presencial;Matutina
11H00693;EMILIANO ABENDAÃ‘O GONZALEZ;116;10;1;1;1;110351;Presencial;Matutina
11H00696;MEDARDO FILOMENO CUEVA;26;2;1;1;1;110351;Presencial;Matutina
11H00697;JUAN FRANCISCO RODRIGUEZ MORA;52;5;1;1;1;110351;Presencial;Matutina
11H00698;JOSE MIGUEL SAMANIEGO;6;1;1;1;1;110351;Presencial;Matutina
11H01796;YAGUACHI;4;1;1;1;1;110351;Presencial;Matutina
